food,expenses,label
661,1371,중위
592,2309,상위
743,1376,하위
566,1775,중위
675,2470,상위
637,2803,최상위
567,1613,중위
669,2051,중위
674,2323,상위
632,1847,중위
564,2398,최상위
539,2656,최상위
748,1026,극빈층
696,1591,중위
528,2289,최상위
557,1076,하위
525,1271,중위
581,1863,중위
516,1754,상위
696,1463,중위
528,2148,최상위
697,2487,상위
604,1849,중위
779,1539,하위
632,1755,중위
553,2231,최상위
554,1811,중위
538,1916,상위
753,1156,하위
613,2763,최상위
754,1545,중위
739,2930,상위
624,2020,중위
525,2897,최상위
800,2354,중위
540,1906,상위
527,1671,중위
600,2075,상위
603,2959,최상위
626,1862,중위
578,2835,최상위
682,2068,중위
657,2350,상위
712,2732,상위
780,1321,하위
687,2120,중위
509,1321,중위
737,2666,상위
602,2251,상위
621,1127,하위
628,2383,상위
654,1922,중위
587,2160,상위
792,1787,중위
545,1646,중위
712,2262,중위
549,1358,중위
534,2164,최상위
579,2099,상위
774,1385,하위
649,1567,중위
522,2811,최상위
616,2460,상위
736,1775,중위
656,1952,중위
733,1806,중위
593,2604,최상위
630,2295,상위
566,1440,중위
629,2286,상위
535,2243,최상위
568,2489,최상위
786,2717,상위
726,1333,하위
708,2323,중위
750,1662,중위
514,2378,최상위
577,1754,중위
500,1479,중위
794,2488,중위
691,2540,상위
735,2122,중위
657,2407,상위
526,1239,중위
707,1419,중위
773,1338,하위
605,2216,상위
535,1610,중위
659,1078,하위
782,1560,하위
561,2068,상위
597,1105,하위
635,2262,상위
743,1862,중위
796,1122,극빈층
737,1914,중위
795,2304,중위
605,2879,최상위
538,1100,중위
781,1758,중위
645,1035,하위
575,1882,중위
707,2602,상위
800,2718,상위
521,1672,중위
716,2946,최상위
537,2019,상위
509,2487,최상위
589,2016,상위
731,2038,중위
612,1047,하위
665,1781,중위
606,2075,상위
608,2528,최상위
778,2115,중위
563,1774,중위
744,2612,상위
623,1109,하위
564,2324,최상위
518,2672,최상위
624,2327,상위
587,2257,상위
574,1633,중위
542,2238,최상위
628,1166,하위
633,2358,상위
773,1457,하위
567,1218,중위
602,1020,하위
621,1697,중위
728,2868,상위
593,2597,최상위
598,1565,중위
693,1282,하위
779,2293,중위
656,2442,상위
772,1226,하위
523,2194,최상위
727,1735,중위
525,1538,중위
722,2064,중위
772,1085,극빈층
785,1606,중위
709,2687,상위
500,1674,상위
618,2360,상위
553,1263,중위
644,2429,상위
524,1398,중위
754,1432,하위
794,1099,극빈층
671,1326,하위
779,2786,상위
600,1602,중위
683,2557,상위
648,2126,중위
766,2125,중위
600,2032,상위
576,1511,중위
557,2108,상위
591,1576,중위
513,2594,최상위
794,2198,중위
532,2718,최상위
683,2644,상위
588,1005,하위
571,2527,최상위
705,1989,중위
545,1195,중위
600,2195,상위
620,1009,하위
682,2265,중위
705,1761,중위
552,1582,중위
765,2152,중위
784,1207,하위
753,2513,상위
549,1945,상위
535,2788,최상위
783,2936,상위
751,2972,상위
648,1920,중위
611,2965,최상위
601,2051,상위
610,1055,하위
676,1572,중위
760,1846,중위
794,2016,중위
713,2376,중위
704,2588,상위
674,2659,상위
657,2781,최상위
664,1635,중위
699,1253,하위
580,2680,최상위
755,1593,중위
558,1679,중위
573,1837,중위
734,2140,중위
665,2221,상위
720,1467,중위
796,2816,상위
721,2270,중위
507,1371,중위
612,2057,상위
742,2496,상위
536,1590,중위
560,2443,최상위
638,1838,중위
773,2383,중위
660,2869,최상위
634,2643,최상위
642,2379,상위
616,1968,중위
501,1511,중위
696,2926,최상위
648,1808,중위
671,2704,최상위
770,1657,중위
548,2837,최상위
799,2266,중위
509,2754,최상위
771,2179,중위
607,2595,최상위
731,1014,극빈층
566,1403,중위
518,2318,최상위
653,2027,중위
547,1783,중위
636,2695,최상위
713,2714,상위
590,2778,최상위
688,2431,상위
795,2618,중위
694,1694,중위
786,2669,상위
559,2997,최상위
752,2977,상위
586,1147,하위
652,1354,중위
659,2442,상위
659,2806,최상위
715,1051,하위
738,1222,하위
592,1501,중위
502,1618,중위
639,1747,중위
695,1437,중위
680,2819,최상위
670,1635,중위
732,1636,중위
696,2952,최상위
736,1440,하위
540,1496,중위
707,1099,하위
733,1543,중위
527,2739,최상위
592,2144,상위
726,1831,중위
654,2026,중위
765,1583,중위
700,1638,중위
609,1878,중위
633,1492,중위
679,2169,중위
518,2410,최상위
566,2078,상위
589,2876,최상위
700,1706,중위
635,1378,중위
588,1925,중위
611,1696,중위
714,2477,상위
533,1248,중위
748,1002,극빈층
664,1427,중위
752,2300,중위
583,2133,상위
563,1132,중위
752,2963,상위
542,1443,중위
773,1023,극빈층
679,2940,최상위
776,2221,중위
652,2352,상위
619,2905,최상위
731,2792,상위
721,1257,하위
674,1096,하위
641,1790,중위
599,2821,최상위
617,2863,최상위
777,1171,하위
724,2773,상위
694,2005,중위
779,1515,하위
557,1340,중위
567,1069,하위
522,2635,최상위
688,2939,최상위
621,2410,상위
571,2719,최상위
527,2400,최상위
693,1634,중위
643,2880,최상위
538,1270,중위
589,2440,최상위
510,1001,하위
796,1536,하위
760,1692,중위
701,2527,상위
698,1998,중위
649,1912,중위
737,1752,중위
791,1828,중위
681,2554,상위
776,2775,상위
612,1830,중위
681,1146,하위
522,1161,중위
708,2108,중위
509,2839,최상위
797,1676,중위
686,1586,중위
583,2815,최상위
561,1084,하위
763,2449,중위
654,2179,중위
558,1940,상위
650,1733,중위
553,2201,상위
680,1465,중위
554,2009,상위
739,2005,중위
591,2818,최상위
675,2326,상위
794,2684,상위
539,2186,최상위
513,1641,중위
709,1294,하위
653,1396,중위
706,1846,중위
630,2449,상위
707,1729,중위
570,1189,중위
587,2032,상위
620,2307,상위
574,2994,최상위
745,2263,중위
742,1018,극빈층
693,2941,최상위
618,2110,상위
766,2284,중위
665,2793,최상위
588,2751,최상위
697,1602,중위
505,2054,최상위
557,2487,최상위
797,2467,중위
504,1094,중위
750,2509,상위
780,1850,중위
745,2021,중위
546,2291,최상위
614,2342,상위
507,2135,최상위
660,2799,최상위
504,1065,중위
656,1295,하위
510,2519,최상위
793,2648,상위
641,2066,중위
681,2475,상위
730,2954,최상위
530,2988,최상위
692,2105,중위
757,2711,상위
638,1038,하위
592,2442,최상위
738,2204,중위
519,2587,최상위
564,1692,중위
705,2403,상위
741,1656,중위
697,1307,하위
751,2056,중위
543,2371,최상위
665,1470,중위
578,1183,중위
769,1407,하위
500,2660,최상위
519,2496,최상위
529,1366,중위
591,2316,상위
611,2484,최상위
742,2500,상위
679,1596,중위
743,2250,중위
667,1626,중위
745,2526,상위
624,1625,중위
646,1513,중위
747,1866,중위
573,2046,상위
693,1961,중위
780,1767,중위
739,2039,중위
556,1304,중위
743,1436,하위
543,2236,최상위
618,1400,중위
521,1633,중위
584,1974,상위
691,2654,상위
756,2637,상위
650,2316,상위
518,2088,최상위
756,2906,상위
714,2421,상위
620,1272,중위
796,1127,극빈층
570,1205,중위
610,2296,상위
749,2386,중위
591,1967,중위
548,2119,상위
753,2358,중위
784,1717,중위
753,2751,상위
533,2586,최상위
703,2164,중위
788,1924,중위
787,2723,상위
650,2718,최상위
733,2148,중위
637,1493,중위
519,1763,상위
550,2702,최상위
504,2821,최상위
614,2097,상위
546,2756,최상위
551,2902,최상위
668,1949,중위
535,2462,최상위
583,2305,상위
738,2088,중위
508,2511,최상위
756,1200,하위
598,1277,중위
520,1308,중위
697,1424,중위
761,2416,중위
662,1238,하위
705,1661,중위
580,2364,최상위
715,2428,상위
797,2276,중위
609,1329,중위
650,2636,최상위
534,1690,중위
729,1194,하위
709,1491,중위
620,1386,중위
612,1667,중위
631,1810,중위
779,2223,중위
702,1549,중위
665,1520,중위
527,1482,중위
671,1394,중위
769,2905,상위
779,2455,중위
689,1106,하위
593,1443,중위
614,1621,중위
626,2966,최상위
666,1769,중위
596,1781,중위
623,2729,최상위
765,1952,중위
703,2980,최상위
568,2350,최상위
753,2042,중위
691,2591,상위
737,1201,하위
752,1449,하위
630,1230,하위
781,1028,극빈층
785,2429,중위
606,2051,상위
574,1112,하위
571,2809,최상위
704,2376,상위
546,2602,최상위
716,2218,중위
504,2713,최상위
739,2995,최상위
656,1496,중위
610,2992,최상위
554,2125,상위
504,2203,최상위
786,1728,중위
789,2696,상위
792,1560,하위
773,2408,중위
747,1897,중위
738,2977,최상위
617,2805,최상위
615,2433,상위
676,1877,중위
753,2864,상위
691,1284,하위
607,1011,하위
710,2579,상위
780,1540,하위
773,2605,상위
561,2411,최상위
615,2898,최상위
710,1768,중위
728,1263,하위
633,1248,하위
622,2222,상위
666,2914,최상위
780,2014,중위
643,2112,중위
690,1511,중위
538,1917,상위
666,2966,최상위
515,1048,중위
558,2642,최상위
713,2923,최상위
508,2352,최상위
607,2666,최상위
799,2089,중위
581,2722,최상위
790,2365,중위
515,2539,최상위
685,2308,상위
579,2759,최상위
731,1641,중위
561,1967,상위
699,1695,중위
628,1975,중위
530,1446,중위
538,1560,중위
694,2081,중위
536,1916,상위
587,2561,최상위
579,1688,중위
792,1888,중위
556,1001,하위
798,1147,하위
683,2527,상위
634,1234,하위
503,1954,상위
588,2955,최상위
728,1783,중위
744,2727,상위
692,1568,중위
764,1263,하위
568,2199,상위
726,1590,중위
800,1749,중위
570,2858,최상위
762,2072,중위
565,2590,최상위
761,2735,상위
632,1494,중위
793,2396,중위
558,1886,상위
588,1976,상위
573,2615,최상위
547,2780,최상위
539,1448,중위
521,1414,중위
601,2753,최상위
532,1340,중위
648,2946,최상위
772,2072,중위
637,1330,중위
643,2383,상위
610,2374,상위
755,2324,중위
665,1165,하위
631,1174,하위
525,2486,최상위
725,2634,상위
738,1295,하위
780,1048,극빈층
662,2013,중위
729,2054,중위
579,2329,최상위
645,1593,중위
588,2272,상위
533,1183,중위
597,2594,최상위
686,1584,중위
792,1204,하위
715,1041,하위
549,1175,중위
756,2523,상위
564,1346,중위
618,2106,상위
538,2782,최상위
550,2723,최상위
787,1966,중위
581,2747,최상위
529,2414,최상위
780,1883,중위
522,1453,중위
583,1810,중위
731,1659,중위
743,2867,상위
774,2956,상위
617,1316,중위
548,1119,중위
742,2205,중위
596,2704,최상위
501,1126,중위
582,1806,중위
617,2044,중위
642,2441,상위
663,1987,중위
602,2060,상위
796,1465,하위
642,3000,최상위
660,1637,중위
638,2618,최상위
669,1053,하위
530,2124,최상위
638,1434,중위
572,1939,상위
620,1626,중위
634,1586,중위
536,1275,중위
632,1657,중위
516,2886,최상위
766,1820,중위
579,1884,중위
773,1904,중위
523,1515,중위
549,2605,최상위
757,2799,상위
711,2575,상위
509,1532,중위
751,2743,상위
746,2315,중위
756,2096,중위
697,2620,상위
588,2010,상위
517,2883,최상위
700,1392,하위
688,2285,중위
537,2553,최상위
618,2255,상위
566,1775,중위
724,1377,하위
670,2255,상위
526,1779,상위
587,2926,최상위
550,1674,중위
547,1671,중위
505,2973,최상위
508,1984,상위
684,2010,중위
734,2910,상위
520,1685,중위
730,2674,상위
550,1734,중위
676,1661,중위
677,1903,중위
598,2988,최상위
540,2027,상위
606,2337,상위
783,2761,상위
696,1439,중위
561,2447,최상위
642,1271,하위
612,1336,중위
572,1876,중위
647,1504,중위
602,2897,최상위
514,1348,중위
537,1308,중위
774,2999,상위
745,1532,중위
505,2790,최상위
628,2213,상위
603,1412,중위
687,1838,중위
625,1159,하위
602,2128,상위
553,2715,최상위
565,1516,중위
779,2419,중위
611,1230,중위
555,1765,중위
655,1307,하위
779,2592,중위
636,2329,상위
573,1421,중위
623,1307,중위
660,1448,중위
697,1601,중위
783,2707,상위
536,1383,중위
581,1555,중위
634,2979,최상위
791,2522,중위
680,1412,중위
513,2118,최상위
739,1634,중위
660,1929,중위
709,1206,하위
702,2240,중위
593,1030,하위
612,2528,최상위
522,1894,상위
648,2356,상위
607,1558,중위
663,1366,중위
502,2032,최상위
774,2770,상위
780,1909,중위
517,2712,최상위
593,1914,중위
534,1630,중위
511,1329,중위
742,2713,상위
687,1953,중위
524,1391,중위
579,2373,최상위
681,1557,중위
527,2110,최상위
707,1128,하위
583,2414,최상위
782,2946,상위
547,1714,중위
675,2354,상위
591,1402,중위
745,2215,중위
714,2631,상위
658,2807,최상위
748,2012,중위
693,2375,상위
594,1938,중위
531,2234,최상위
631,1123,하위
658,1950,중위
518,2725,최상위
796,2051,중위
769,2021,중위
758,2316,중위
752,2444,중위
660,2525,상위
688,2885,최상위
775,1465,하위
650,1677,중위
637,1699,중위
782,1484,하위
611,1246,중위
698,2525,상위
722,2911,최상위
687,2145,중위
661,2623,상위
761,1466,하위
554,1468,중위
558,1312,중위
787,2854,상위
781,1311,하위
682,1648,중위
703,2045,중위
711,1079,하위
715,2338,중위
623,1604,중위
624,2480,상위
523,1108,중위
551,2479,최상위
681,1177,하위
596,2074,상위
654,2164,중위
672,2290,상위
727,1074,하위
601,2978,최상위
680,1810,중위
687,2691,상위
736,1845,중위
518,1875,상위
698,1854,중위
772,2994,상위
744,1186,하위
681,1056,하위
680,2582,상위
643,1182,하위
715,1738,중위
751,1205,하위
730,1572,중위
580,2081,상위
624,1839,중위
511,1952,상위
514,2329,최상위
694,2229,중위
541,1410,중위
581,2858,최상위
693,1907,중위
672,2995,최상위
590,1207,중위
661,2775,최상위
682,2609,상위
504,1242,중위
720,1386,하위
624,1505,중위
630,2714,최상위
628,1999,중위
717,2229,중위
722,1293,하위
743,1871,중위
777,1232,하위
539,1074,하위
621,2229,상위
632,2853,최상위
604,1630,중위
693,1433,중위
512,1791,상위
699,1193,하위
781,2109,중위
578,1569,중위
749,1832,중위
697,1475,중위
656,1106,하위
768,2961,상위
733,2588,상위
746,1903,중위
571,1381,중위
560,1400,중위
522,2987,최상위
719,1015,극빈층
552,2091,상위
738,2014,중위
699,1547,중위
599,1118,하위
775,1303,하위
543,2853,최상위
554,1437,중위
599,1829,중위
568,2791,최상위
739,2503,상위
627,1283,중위
697,2733,상위
515,2001,상위
577,2338,최상위
737,2634,상위
737,2898,상위
545,2854,최상위
722,1233,하위
769,2894,상위
711,2270,중위
564,2888,최상위
709,2102,중위
775,2493,중위
676,2363,상위
532,1888,상위
544,2981,최상위
592,1019,하위
732,1675,중위
705,1620,중위
751,2419,중위
673,2684,상위
788,1493,하위
644,2234,상위
674,2934,최상위
540,2612,최상위
529,2197,최상위
776,2171,중위
786,1554,하위
636,2234,상위
778,1872,중위
684,2748,최상위
644,1868,중위
767,2507,중위
777,2447,중위
654,2012,중위
573,2654,최상위
629,1664,중위
540,2497,최상위
768,1356,하위
684,2671,상위
792,2439,중위
751,1484,하위
515,1607,중위
737,1857,중위
702,1241,하위
782,1632,중위
501,2948,최상위
711,2946,최상위
769,2943,상위
615,2265,상위
589,2577,최상위
511,2427,최상위
712,2191,중위
549,2489,최상위
564,1481,중위
686,2660,상위
604,1089,하위
731,1175,하위
763,1338,하위
592,2764,최상위
796,1167,하위
699,1219,하위
774,2669,상위
771,2359,중위
617,1768,중위
545,2475,최상위
519,2369,최상위
754,2413,중위
754,1909,중위
636,1969,중위
525,2828,최상위
552,2406,최상위
683,2643,상위
516,2380,최상위
643,1036,하위
632,1442,중위
559,2933,최상위
641,2965,최상위
545,2787,최상위
713,1118,하위
532,2441,최상위
758,1631,중위
576,2214,상위
553,2099,상위
767,1585,중위
567,2564,최상위
599,2449,최상위
632,1374,중위
605,1636,중위
604,1999,중위
505,1170,중위
636,2204,상위
609,1881,중위
590,2266,상위
535,1010,하위
662,1855,중위
625,1498,중위
785,2698,상위
781,1167,하위
716,1499,중위
667,1049,하위
627,1534,중위
717,1418,하위
540,2712,최상위
693,2668,상위
775,1436,하위
670,2332,상위
799,1269,하위
521,1204,중위
673,2127,중위
548,1459,중위
674,1756,중위
514,1389,중위
527,1433,중위
573,1532,중위
573,2931,최상위
788,2114,중위
510,1894,상위
769,1362,하위
697,1846,중위
758,2233,중위
565,2117,상위
638,1648,중위
526,2811,최상위
588,1820,중위
676,2521,상위
741,1598,중위
707,1687,중위
773,2601,상위
525,1131,중위
663,2459,상위
546,2375,최상위
718,1529,중위
760,2952,상위
500,2705,최상위
697,1339,하위
689,1680,중위
602,1327,중위
740,2281,중위
567,1222,중위
796,2649,중위
500,2796,최상위
575,1927,상위
562,2994,최상위
593,1327,중위
675,2619,상위
680,1462,중위
783,1737,중위
526,1289,중위
757,2465,중위
698,1043,하위
580,1799,중위
794,2608,중위
564,2186,상위
766,1502,하위
548,2059,상위
